location;time_of_measurement;counted_pedestrians;type;incidents
Stiftstraße, Stuttgart;2020-01-06 07:40:11 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 07:48:27 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 07:52:29 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 08:09:15 +0100;9;regular;""
Stiftstraße, Stuttgart;2020-01-06 08:14:06 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 08:19:14 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 08:27:51 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 08:35:55 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 08:48:40 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 08:51:29 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 08:59:31 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 09:01:44 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-06 09:09:46 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 09:13:12 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 09:22:09 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 09:26:42 +0100;4;regular;""
Stiftstraße, Stuttgart;2020-01-06 09:33:15 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 09:38:55 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 09:43:41 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-06 09:49:26 +0100;4;regular;""
Stiftstraße, Stuttgart;2020-01-06 09:54:09 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 09:54:25 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-06 09:58:01 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:04:42 +0100;7;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:09:53 +0100;7;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:10:42 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:24:13 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:29:55 +0100;4;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:32:41 +0100;6;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:38:28 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:39:21 +0100;7;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:44:14 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:48:36 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:54:42 +0100;26;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:54:43 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 10:59:57 +0100;8;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:03:19 +0100;8;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:09:35 +0100;24;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:14:43 +0100;16;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:18:41 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:19:48 +0100;14;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:24:03 +0100;10;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:29:53 +0100;9;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:34:50 +0100;8;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:39:24 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:39:24 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:44:57 +0100;6;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:49:21 +0100;10;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:54:50 +0100;15;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:58:06 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 11:59:49 +0100;17;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:04:55 +0100;12;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:09:44 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:14:20 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:14:55 +0100;12;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:17:23 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:19:15 +0100;12;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:24:10 +0100;13;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:25:10 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:27:18 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:34:51 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:36:38 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:39:26 +0100;14;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:44:19 +0100;15;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:49:27 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:49:29 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:54:59 +0100;21;regular;""
Stiftstraße, Stuttgart;2020-01-06 12:59:55 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:01:42 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:09:06 +0100;8;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:13:37 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:19:58 +0100;23;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:24:16 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:24:17 +0100;15;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:28:29 +0100;20;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:34:33 +0100;23;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:39:50 +0100;16;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:43:35 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:44:52 +0100;24;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:49:33 +0100;13;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:52:56 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:54:53 +0100;25;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:57:53 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 13:59:50 +0100;13;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:04:46 +0100;21;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:08:04 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:09:53 +0100;31;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:14:35 +0100;29;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:19:45 +0100;18;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:23:12 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:24:57 +0100;31;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:29:49 +0100;36;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:34:59 +0100;32;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:39:55 +0100;36;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:44:10 +0100;28;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:46:30 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:49:14 +0100;43;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:54:23 +0100;23;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:55:09 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 14:59:54 +0100;32;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:04:50 +0100;32;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:09:46 +0100;29;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:14:58 +0100;25;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:19:32 +0100;28;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:24:48 +0100;17;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:29:16 +0100;35;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:34:43 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:34:59 +0100;30;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:38:19 +0100;4;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:39:26 +0100;34;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:44:52 +0100;25;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:49:53 +0100;14;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:52:57 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:54:58 +0100;29;regular;""
Stiftstraße, Stuttgart;2020-01-06 15:59:59 +0100;24;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:01:40 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:04:48 +0100;24;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:06:32 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:09:53 +0100;35;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:14:20 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:14:43 +0100;38;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:18:00 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:19:56 +0100;45;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:24:38 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:29:32 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:29:50 +0100;64;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:34:38 +0100;19;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:39:53 +0100;19;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:41:12 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:44:46 +0100;20;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:49:57 +0100;25;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:54:53 +0100;28;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:58:18 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 16:59:34 +0100;52;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:01:10 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:04:56 +0100;39;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:09:16 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:09:23 +0100;16;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:14:55 +0100;26;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:18:52 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:19:15 +0100;28;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:24:12 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:24:23 +0100;34;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:28:51 +0100;12;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:33:38 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:34:52 +0100;19;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:39:56 +0100;18;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:44:04 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:49:44 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:54:57 +0100;15;regular;""
Stiftstraße, Stuttgart;2020-01-06 17:59:32 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:02:40 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:04:38 +0100;15;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:09:55 +0100;20;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:14:10 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:19:21 +0100;9;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:19:33 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:20:43 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:23:26 +0100;15;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:29:57 +0100;21;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:34:27 +0100;15;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:39:48 +0100;9;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:44:57 +0100;7;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:49:39 +0100;10;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:53:53 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 18:59:57 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:02:30 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:09:31 +0100;10;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:13:15 +0100;14;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:18:04 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:24:10 +0100;13;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:29:29 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:33:08 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:34:56 +0100;22;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:39:04 +0100;10;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:44:54 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:48:46 +0100;7;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:54:50 +0100;6;regular;""
Stiftstraße, Stuttgart;2020-01-06 19:59:48 +0100;15;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:04:04 +0100;10;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:09:57 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:14:59 +0100;14;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:17:44 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:19:43 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:24:10 +0100;6;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:29:30 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:31:34 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:39:23 +0100;10;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:43:40 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:49:30 +0100;4;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:52:47 +0100;6;regular;""
Stiftstraße, Stuttgart;2020-01-06 20:59:20 +0100;9;regular;""
Stiftstraße, Stuttgart;2020-01-06 21:03:57 +0100;7;regular;""
Stiftstraße, Stuttgart;2020-01-06 21:13:51 +0100;9;regular;""
Stiftstraße, Stuttgart;2020-01-06 21:19:16 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 21:24:59 +0100;4;regular;""
Stiftstraße, Stuttgart;2020-01-06 21:29:22 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 21:34:06 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 21:38:34 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 21:44:26 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 21:54:30 +0100;8;regular;""
Stiftstraße, Stuttgart;2020-01-06 21:59:28 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 22:04:20 +0100;7;regular;""
Stiftstraße, Stuttgart;2020-01-06 22:16:50 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 22:22:53 +0100;9;regular;""
Stiftstraße, Stuttgart;2020-01-06 22:29:54 +0100;4;regular;""
Stiftstraße, Stuttgart;2020-01-06 22:32:38 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-06 22:37:36 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 22:49:52 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 22:54:02 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 23:02:29 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-06 23:03:32 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 23:08:10 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-06 23:19:20 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 23:28:53 +0100;4;regular;""
Stiftstraße, Stuttgart;2020-01-06 23:33:44 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 23:41:19 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-06 23:53:22 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 00:01:40 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 00:37:06 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-07 01:58:26 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-07 02:09:04 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-07 02:09:05 +0100;6;regular;""
Stiftstraße, Stuttgart;2020-01-07 02:27:23 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 03:20:21 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-07 04:17:56 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-07 04:50:03 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 04:57:08 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 04:57:09 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 05:03:59 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-07 05:07:39 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 05:44:12 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 05:53:07 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 05:57:58 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:03:41 +0100;8;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:09:19 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:11:56 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:17:20 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:24:35 +0100;3;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:27:56 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:28:16 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:34:55 +0100;4;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:37:16 +0100;2;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:44:26 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:49:10 +0100;8;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:54:39 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:54:39 +0100;4;regular;""
Stiftstraße, Stuttgart;2020-01-07 06:59:56 +0100;4;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:04:31 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:09:49 +0100;6;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:14:41 +0100;9;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:17:12 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:20:57 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:24:47 +0100;10;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:29:32 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:33:32 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:34:54 +0100;10;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:36:25 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:39:54 +0100;7;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:44:35 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:49:51 +0100;19;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:54:31 +0100;8;regular;""
Stiftstraße, Stuttgart;2020-01-07 07:59:36 +0100;12;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:04:56 +0100;5;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:09:34 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:14:01 +0100;8;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:19:33 +0100;14;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:24:28 +0100;8;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:29:34 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:29:41 +0100;17;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:34:46 +0100;15;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:37:47 +0100;6;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:41:24 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:44:10 +0100;17;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:49:32 +0100;18;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:54:59 +0100;18;regular;""
Stiftstraße, Stuttgart;2020-01-07 08:59:24 +0100;9;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:01:05 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:04:05 +0100;12;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:06:37 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:09:26 +0100;15;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:14:37 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:19:01 +0100;24;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:22:53 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:24:34 +0100;20;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:29:41 +0100;20;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:34:59 +0100;16;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:37:49 +0100;4;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:39:55 +0100;19;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:44:58 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:49:42 +0100;14;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:54:57 +0100;12;regular;""
Stiftstraße, Stuttgart;2020-01-07 09:59:22 +0100;11;regular;""
Stiftstraße, Stuttgart;2020-01-07 10:03:24 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 10:04:25 +0100;31;regular;""
Stiftstraße, Stuttgart;2020-01-07 10:09:49 +0100;26;regular;""
Stiftstraße, Stuttgart;2020-01-07 10:12:02 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 10:14:24 +0100;15;regular;""
Stiftstraße, Stuttgart;2020-01-07 10:19:52 +0100;35;regular;""
Stiftstraße, Stuttgart;2020-01-07 10:20:21 +0100;1;regular;""
Stiftstraße, Stuttgart;2020-01-07 10:24:35 +0100;24;regular;""
Stiftstraße, Stuttgart;2020-01-07 10:29:05 +0100;25;regular;""
Stiftstraße, Stuttgart;2020-01-07 10:34:29 +0100;24;regular;""
Stiftstraße, Stuttgart;2020-01-07 10:39:46 +0100;17;regular;""
Stiftstraße, Stuttgart;2020-01-07 10:44:29 +0100;25;regular;""
